Title;RG30
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;1800
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
599;Set 1\Pat599.rcp;0;0;130;CPM;0;130;1;0;130;1;0;130;181;30;0,833;0,467;0,586;0,765;0,000;0,417;0,809;4;0,750;3,000;0,071;0,400;0;0,000;0,000;0,000;0,000;1,000
600;Set 1\Pat600.rcp;0;0;107;1;0;107;1;0;107;1;0;96;139;30;1,767;0,913;0,586;0,412;0,350;0,922;0,083;4;0,750;3,000;0,438;0,400;0;0,000;0,000;0,000;0,000;1,000
601;Set 1\Pat601.rcp;0;0;120;1;0;120;1;0;120;1;0;115;166;30;1,300;0,878;0,690;0,650;0,000;0,805;0,194;4;0,750;3,000;0,350;0,400;0;0,000;0,000;0,000;0,000;1,000
602;Set 1\Pat602.rcp;0;0;127;CPM;0;127;1;0;127;1;0;127;178;30;0,867;0,577;0,690;0,700;0,000;1,000;0,828;4;0,750;3,000;0,255;0,400;0;0,000;0,000;0,000;0,000;1,000
603;Set 1\Pat603.rcp;0;0;133;CPM;0;133;1;0;133;1;0;133;178;30;0,867;0,618;0,690;0,750;0,000;0,684;0,733;4;0,750;3,000;0,364;0,400;0;0,000;0,000;0,000;0,000;1,000
604;Set 1\Pat604.rcp;0;0;144;CPM;0;144;1;0;144;1;0;144;209;30;1,133;0,885;0,690;0,750;0,000;0,820;0,178;4;0,750;3,000;0,570;0,400;0;0,000;0,000;0,000;0,000;1,000
605;Set 1\Pat605.rcp;0;0;120;CPM;0;120;1;0;120;1;0;120;178;30;1,333;0,775;0,690;0,650;0,000;0,746;0,406;4;0,750;3,000;0,633;0,400;0;0,000;0,000;0,000;0,000;1,000
606;Set 1\Pat606.rcp;0;0;120;CPM;0;120;1;0;120;1;0;120;171;30;1,133;0,680;0,690;0,650;0,071;0,716;0,561;4;0,750;3,000;0,299;0,400;0;0,000;0,000;0,000;0,000;1,000
607;Set 1\Pat607.rcp;0;0;107;CPM;0;107;1;0;107;1;0;107;174;30;0,967;0,648;0,690;0,750;0,000;0,684;0,667;4;0,750;3,000;0,351;0,400;0;0,000;0,000;0,000;0,000;1,000
608;Set 1\Pat608.rcp;0;0;149;1;0;149;1;0;149;1;0;131;186;30;1,267;0,922;0,690;0,650;0,000;0,900;0,100;4;0,750;3,000;0,292;0,400;0;0,000;0,000;0,000;0,000;1,000
609;Set 1\Pat609.rcp;0;0;116;CPM;0;116;1;0;116;1;0;116;163;30;1,500;0,876;0,690;0,650;0,077;0,829;0,189;4;0,750;3,000;0,542;0,400;0;0,000;0,000;0,000;0,000;1,000
610;Set 1\Pat610.rcp;0;0;147;1;0;147;1;0;147;1;0;139;189;30;1,067;0,846;0,690;0,650;0,000;0,821;0,261;4;0,750;3,000;0,399;0,400;0;0,000;0,000;0,000;0,000;1,000
611;Set 1\Pat611.rcp;0;0;132;1;0;132;1;0;132;1;0;125;192;30;1,167;0,795;0,690;0,700;0,077;0,868;0,356;4;0,750;3,000;0,317;0,400;0;0,000;0,000;0,000;0,000;1,000
612;Set 1\Pat612.rcp;0;0;132;1;0;132;1;0;132;1;0;129;188;30;0,833;0,618;0,690;0,750;0,000;1,000;0,728;4;0,750;3,000;0,538;0,400;0;0,000;0,000;0,000;0,000;1,000
613;Set 1\Pat613.rcp;0;0;123;1;0;123;1;0;123;1;0;121;172;30;0,967;0,621;0,690;0,650;0,000;0,053;0,717;4;0,750;3,000;0,399;0,400;0;0,000;0,000;0,000;0,000;1,000
614;Set 1\Pat614.rcp;0;0;153;1;0;153;1;0;153;1;0;145;206;30;1,433;0,862;0,690;0,700;0,214;0,793;0,239;4;0,750;3,000;0,584;0,400;0;0,000;0,000;0,000;0,000;1,000
615;Set 1\Pat615.rcp;0;0;102;1;0;102;1;0;102;1;0;101;152;30;1,400;0,834;0,690;0,700;0,000;0,707;0,283;4;0,750;3,000;0,357;0,400;0;0,000;0,000;0,000;0,000;1,000
616;Set 1\Pat616.rcp;0;0;110;CPM;0;110;1;0;110;1;0;110;162;30;0,833;0,637;0,690;0,750;0,000;1,000;0,683;4;0,750;3,000;0,367;0,400;0;0,000;0,000;0,000;0,000;1,000
617;Set 1\Pat617.rcp;0;0;118;1;0;118;1;0;118;1;0;114;147;30;1,433;0,809;0,690;0,650;0,000;0,778;0,333;4;0,750;3,000;0,488;0,400;0;0,000;0,000;0,000;0,000;1,000
618;Set 1\Pat618.rcp;0;0;109;1;0;109;1;0;109;1;0;108;156;30;1,100;0,729;0,690;0,700;0,000;0,675;0,489;4;0,750;3,000;0,481;0,400;0;0,000;0,000;0,000;0,000;1,000
619;Set 1\Pat619.rcp;0;0;114;CPM;0;114;1;0;114;1;0;114;152;30;0,767;0,540;0,690;0,900;0,000;0,211;0,911;4;0,750;3,000;0,171;0,400;0;0,000;0,000;0,000;0,000;1,000
620;Set 1\Pat620.rcp;0;0;95;1;0;95;1;0;95;1;0;94;141;30;0,933;0,651;0,690;0,700;0,000;1,000;0,650;4;0,750;3,000;0,329;0,400;0;0,000;0,000;0,000;0,000;1,000
621;Set 1\Pat621.rcp;0;0;104;1;0;104;1;0;104;1;0;93;151;30;1,300;0,777;0,690;0,700;0,154;0,689;0,350;4;0,750;3,000;0,416;0,400;0;0,000;0,000;0,000;0,000;1,000
622;Set 1\Pat622.rcp;0;0;97;CPM;0;97;1;0;97;1;0;97;144;30;1,067;0,653;0,690;0,700;0,077;0,558;0,639;4;0,750;3,000;0,569;0,400;0;0,000;0,000;0,000;0,000;1,000
623;Set 1\Pat623.rcp;0;0;142;CPM;0;142;1;0;142;1;0;142;191;30;0,900;0,554;0,690;0,750;0,000;1,000;0,883;4;0,750;3,000;0,421;0,400;0;0,000;0,000;0,000;0,000;1,000
624;Set 1\Pat624.rcp;0;0;130;1;0;130;1;0;130;1;0;122;163;30;1,233;0,915;0,690;0,650;0,077;0,901;0,111;4;0,750;3,000;0,658;0,400;0;0,000;0,000;0,000;0,000;1,000
625;Set 1\Pat625.rcp;0;0;107;CPM;0;107;1;0;107;1;0;107;162;30;0,867;0,602;0,690;0,700;0,000;1,000;0,767;4;0,750;3,000;0,425;0,400;0;0,000;0,000;0,000;0,000;1,000
626;Set 1\Pat626.rcp;0;0;100;CPM;0;100;1;0;100;1;0;100;139;30;1,300;0,766;0,690;0,700;0,000;0,658;0,422;4;0,750;3,000;0,613;0,400;0;0,000;0,000;0,000;0,000;1,000
627;Set 1\Pat627.rcp;0;0;131;1;0;131;1;0;131;1;0;122;145;30;1,367;0,940;0,690;0,600;0,083;0,930;0,078;4;0,750;3,000;0,396;0,400;0;0,000;0,000;0,000;0,000;1,000
628;Set 1\Pat628.rcp;0;0;114;1;0;114;1;0;114;1;0;109;159;30;0,833;0,582;0,690;0,800;0,000;1,000;0,817;4;0,750;3,000;0,199;0,400;0;0,000;0,000;0,000;0,000;1,000
629;Set 1\Pat629.rcp;0;0;113;1;0;113;1;0;113;1;0;111;163;30;1,200;0,851;0,690;0,700;0,167;0,912;0,261;4;0,750;3,000;0,563;0,400;0;0,000;0,000;0,000;0,000;1,000
630;Set 1\Pat630.rcp;0;0;132;CPM;0;132;1;0;132;1;0;132;167;30;1,100;0,818;0,690;0,700;0,000;0,816;0,294;4;0,750;3,000;0,443;0,400;0;0,000;0,000;0,000;0,000;1,000
631;Set 1\Pat631.rcp;0;0;125;CPM;0;125;1;0;125;1;0;125;185;30;1,267;0,747;0,690;0,700;0,167;0,632;0,439;4;0,750;3,000;0,343;0,400;0;0,000;0,000;0,000;0,000;1,000
632;Set 1\Pat632.rcp;0;0;124;1;0;124;1;0;124;1;0;121;175;30;1,033;0,694;0,690;0,700;0,000;0,289;0,556;4;0,750;3,000;0,467;0,400;0;0,000;0,000;0,000;0,000;1,000
633;Set 1\Pat633.rcp;0;0;130;CPM;0;130;1;0;130;1;0;130;170;30;0,833;0,563;0,690;0,750;0,000;1,000;0,861;4;0,750;3,000;0,277;0,400;0;0,000;0,000;0,000;0,000;1,000
634;Set 1\Pat634.rcp;0;0;116;1;0;116;1;0;116;1;0;106;162;30;1,300;0,901;0,690;0,600;0,154;0,823;0,161;4;0,750;3,000;0,483;0,400;0;0,000;0,000;0,000;0,000;1,000
635;Set 1\Pat635.rcp;0;0;109;1;0;109;1;0;109;1;0;105;162;30;1,033;0,674;0,690;0,750;0,000;0,632;0,600;4;0,750;3,000;0,292;0,400;0;0,000;0,000;0,000;0,000;1,000
636;Set 1\Pat636.rcp;0;0;111;1;0;111;1;0;111;1;0;104;159;30;1,267;0,871;0,690;0,600;0,000;0,811;0,222;4;0,750;3,000;0,533;0,400;0;0,000;0,000;0,000;0,000;1,000
637;Set 1\Pat637.rcp;0;0;134;1;0;134;1;0;134;1;0;125;160;30;1,433;0,878;0,690;0,700;0,154;0,816;0,156;4;0,750;3,000;0,452;0,400;0;0,000;0,000;0,000;0,000;1,000
638;Set 1\Pat638.rcp;0;0;137;1;0;137;1;0;137;1;0;127;165;30;1,333;0,947;0,690;0,650;0,333;0,921;0,072;4;0,750;3,000;0,383;0,400;0;0,000;0,000;0,000;0,000;1,000
639;Set 1\Pat639.rcp;0;0;139;1;0;139;1;0;139;1;0;122;178;30;1,333;0,949;0,690;0,650;0,200;0,939;0,061;4;0,750;3,000;0,421;0,400;0;0,000;0,000;0,000;0,000;1,000
640;Set 1\Pat640.rcp;0;0;125;1;0;125;1;0;125;1;0;120;166;30;1,400;0,901;0,690;0,650;0,100;0,846;0,172;4;0,750;3,000;0,336;0,400;0;0,000;0,000;0,000;0,000;1,000
641;Set 1\Pat641.rcp;0;0;129;1;0;129;1;0;129;1;0;123;180;30;1,333;0,920;0,690;0,650;0,357;0,912;0,106;4;0,750;3,000;0,300;0,400;0;0,000;0,000;0,000;0,000;1,000
642;Set 1\Pat642.rcp;0;0;120;CPM;0;120;1;0;120;1;0;120;180;30;0,867;0,632;0,690;0,750;0,000;1,000;0,694;4;0,750;3,000;0,225;0,400;0;0,000;0,000;0,000;0,000;1,000
643;Set 1\Pat643.rcp;0;0;97;CPM;0;97;1;0;97;1;0;97;149;30;1,233;0,837;0,690;0,700;0,000;0,730;0,278;4;0,750;3,000;0,565;0,400;0;0,000;0,000;0,000;0,000;1,000
644;Set 1\Pat644.rcp;0;0;113;CPM;0;113;1;0;113;1;0;113;162;30;0,767;0,526;0,690;0,850;0,000;1,000;0,950;4;0,750;3,000;0,401;0,400;0;0,000;0,000;0,000;0,000;1,000
645;Set 1\Pat645.rcp;0;0;110;1;0;110;1;0;110;1;0;108;151;30;1,367;0,825;0,690;0,750;0,000;0,777;0,239;4;0,750;3,000;0,337;0,400;0;0,000;0,000;0,000;0,000;1,000
646;Set 1\Pat646.rcp;0;0;120;CPM;0;120;1;0;120;1;0;120;168;30;0,800;0,549;0,690;0,800;0,000;1,000;0,894;4;0,750;3,000;0,240;0,400;0;0,000;0,000;0,000;0,000;1,000
647;Set 1\Pat647.rcp;0;0;126;1;0;126;1;0;126;1;0;124;191;30;1,133;0,775;0,690;0,600;0,000;0,561;0,389;4;0,750;3,000;0,276;0,400;0;0,000;0,000;0,000;0,000;1,000
648;Set 1\Pat648.rcp;0;0;130;CPM;0;130;1;0;130;1;0;130;168;30;1,267;0,894;0,690;0,650;0,143;0,865;0,150;4;0,750;3,000;0,733;0,400;0;0,000;0,000;0,000;0,000;1,000
649;Set 1\Pat649.rcp;0;0;148;1;0;148;1;0;148;1;0;141;196;30;1,100;0,759;0,690;0,750;0,000;0,617;0,417;4;0,750;3,000;0,325;0,400;0;0,000;0,000;0,000;0,000;1,000
650;Set 1\Pat650.rcp;0;0;124;CPM;0;124;1;0;124;1;0;124;165;30;1,200;0,715;0,690;0,700;0,071;0,684;0,506;4;0,750;3,000;0,362;0,400;0;0,000;0,000;0,000;0,000;1,000
651;Set 1\Pat651.rcp;0;0;109;CPM;0;109;1;0;109;1;0;109;160;30;1,000;0,798;0,690;0,650;0,000;0,737;0,344;4;0,750;3,000;0,757;0,400;0;0,000;0,000;0,000;0,000;1,000
652;Set 1\Pat652.rcp;0;0;114;CPM;0;114;1;0;114;1;0;114;163;30;0,933;0,618;0,690;0,750;0,000;0,342;0,717;4;0,750;3,000;0,362;0,400;0;0,000;0,000;0,000;0,000;1,000
653;Set 1\Pat653.rcp;0;0;119;1;0;119;1;0;119;1;0;118;187;30;1,133;0,834;0,690;0,650;0,077;0,825;0,256;4;0,750;3,000;0,483;0,400;0;0,000;0,000;0,000;0,000;1,000
654;Set 1\Pat654.rcp;0;0;113;CPM;0;113;1;0;113;1;0;113;185;30;0,900;0,664;0,690;0,650;0,000;1,000;0,617;4;0,750;3,000;0,454;0,400;0;0,000;0,000;0,000;0,000;1,000
655;Set 1\Pat655.rcp;0;0;132;1;0;132;1;0;132;1;0;124;177;30;1,333;0,945;0,690;0,700;0,100;0,934;0,061;4;0,750;3,000;0,387;0,400;0;0,000;0,000;0,000;0,000;1,000
656;Set 1\Pat656.rcp;0;0;117;1;0;117;1;0;117;1;0;111;165;30;1,533;0,920;0,690;0,650;0,091;0,879;0,133;4;0,750;3,000;0,443;0,400;0;0,000;0,000;0,000;0,000;1,000
657;Set 1\Pat657.rcp;0;0;126;1;0;126;1;0;126;1;0;125;167;30;1,300;0,929;0,690;0,700;0,000;0,885;0,106;4;0,750;3,000;0,500;0,400;0;0,000;0,000;0,000;0,000;1,000
658;Set 1\Pat658.rcp;0;0;137;1;0;137;1;0;137;1;0;125;173;30;1,400;0,901;0,690;0,600;0,071;0,895;0,150;4;0,750;3,000;0,438;0,400;0;0,000;0,000;0,000;0,000;1,000
659;Set 1\Pat659.rcp;0;0;101;CPM;0;101;1;0;101;1;0;101;148;30;0,833;0,577;0,690;0,750;0,000;1,000;0,828;4;0,750;3,000;0,211;0,400;0;0,000;0,000;0,000;0,000;1,000
660;Set 1\Pat660.rcp;0;0;104;CPM;0;104;1;0;104;1;0;104;153;30;0,867;0,563;0,690;0,800;0,000;1,000;0,861;4;0,750;3,000;0,383;0,400;0;0,000;0,000;0,000;0,000;1,000
661;Set 1\Pat661.rcp;0;0;142;1;0;142;1;0;142;1;0;129;184;30;1,233;0,947;0,690;0,600;0,083;0,936;0,067;4;0,750;3,000;0,604;0,400;0;0,000;0,000;0,000;0,000;1,000
662;Set 1\Pat662.rcp;0;0;129;CPM;0;129;1;0;129;1;0;129;182;30;1,133;0,720;0,690;0,650;0,000;0,669;0,500;4;0,750;3,000;0,792;0,400;0;0,000;0,000;0,000;0,000;1,000
663;Set 1\Pat663.rcp;0;0;129;1;0;129;1;0;129;1;0;122;170;30;1,000;0,752;0,690;0,700;0,000;0,614;0,444;4;0,750;3,000;0,292;0,400;0;0,000;0,000;0,000;0,000;1,000
664;Set 1\Pat664.rcp;0;0;117;1;0;117;1;0;117;1;0;110;166;30;0,833;0,577;0,690;0,800;0,000;1,000;0,828;4;0,750;3,000;0,207;0,400;0;0,000;0,000;0,000;0,000;1,000
665;Set 1\Pat665.rcp;0;0;103;CPM;0;103;1;0;103;1;0;103;138;30;1,200;0,807;0,690;0,700;0,000;0,674;0,322;4;0,750;3,000;0,694;0,400;0;0,000;0,000;0,000;0,000;1,000
666;Set 1\Pat666.rcp;0;0;111;CPM;0;111;1;0;111;1;0;111;161;30;1,133;0,713;0,690;0,700;0,083;0,807;0,517;4;0,750;3,000;0,408;0,400;0;0,000;0,000;0,000;0,000;1,000
667;Set 1\Pat667.rcp;0;0;128;1;0;128;1;0;128;1;0;108;152;30;1,400;0,945;0,690;0,650;0,167;0,935;0,061;4;0,750;3,000;0,321;0,400;0;0,000;0,000;0,000;0,000;1,000
668;Set 1\Pat668.rcp;0;0;121;CPM;0;121;1;0;121;1;0;121;170;30;0,967;0,703;0,690;0,700;0,000;1,000;0,522;4;0,750;3,000;0,451;0,400;0;0,000;0,000;0,000;0,000;1,000
669;Set 1\Pat669.rcp;0;0;117;1;0;117;1;0;117;1;0;109;145;30;1,233;0,887;0,690;0,700;0,000;0,895;0,172;4;0,750;3,000;0,379;0,400;0;0,000;0,000;0,000;0,000;1,000
670;Set 1\Pat670.rcp;0;0;145;CPM;0;145;1;0;145;1;0;145;178;30;1,233;0,789;0,690;0,750;0,000;0,566;0,361;4;0,750;3,000;0,240;0,400;0;0,000;0,000;0,000;0,000;1,000
671;Set 1\Pat671.rcp;0;0;133;1;0;133;1;0;133;1;0;130;194;30;1,100;0,747;0,690;0,650;0,000;0,772;0,439;4;0,750;3,000;0,285;0,400;0;0,000;0,000;0,000;0,000;1,000
672;Set 1\Pat672.rcp;0;0;125;CPM;0;125;1;0;125;1;0;125;176;30;1,100;0,706;0,690;0,600;0,000;0,566;0,522;4;0,750;3,000;0,125;0,400;0;0,000;0,000;0,000;0,000;1,000
673;Set 1\Pat673.rcp;0;0;99;1;0;99;1;0;99;1;0;96;133;30;1,333;0,851;0,690;0,700;0,214;0,813;0,233;4;0,750;3,000;0,413;0,400;0;0,000;0,000;0,000;0,000;1,000
674;Set 1\Pat674.rcp;0;0;114;1;0;114;1;0;114;1;0;105;156;30;1,467;0,883;0,690;0,750;0,091;0,786;0,189;4;0,750;3,000;0,237;0,400;0;0,000;0,000;0,000;0,000;1,000
675;Set 1\Pat675.rcp;0;0;119;1;0;119;1;0;119;1;0;105;168;30;1,233;0,841;0,690;0,750;0,000;0,772;0,267;4;0,750;3,000;0,360;0,400;0;0,000;0,000;0,000;0,000;1,000
676;Set 1\Pat676.rcp;0;0;121;1;0;121;1;0;121;1;0;118;159;30;1,300;0,814;0,690;0,650;0,000;0,646;0,328;4;0,750;3,000;0,774;0,400;0;0,000;0,000;0,000;0,000;1,000
677;Set 1\Pat677.rcp;0;0;152;1;0;152;1;0;152;1;0;135;170;30;1,400;0,977;0,690;0,600;0,833;0,988;0,011;3;0,744;2,233;0,722;0,400;0;0,000;0,000;0,000;0,000;1,000
678;Set 1\Pat678.rcp;0;0;97;CPM;0;97;1;0;97;1;0;97;151;30;0,867;0,584;0,690;0,750;0,000;1,000;0,811;4;0,750;3,000;0,563;0,400;0;0,000;0,000;0,000;0,000;1,000
679;Set 1\Pat679.rcp;0;0;102;CPM;0;102;1;0;102;1;0;102;145;30;1,467;0,860;0,690;0,650;0,067;0,849;0,200;4;0,750;3,000;0,601;0,400;0;0,000;0,000;0,000;0,000;1,000
680;Set 1\Pat680.rcp;0;0;109;1;0;109;1;0;109;1;0;108;148;30;1,067;0,821;0,690;0,800;0,000;0,667;0,317;4;0,750;3,000;0,400;0,400;0;0,000;0,000;0,000;0,000;1,000
681;Set 1\Pat681.rcp;0;0;113;1;0;113;1;0;113;1;0;110;159;30;1,233;0,855;0,690;0,650;0,000;0,795;0,239;4;0,750;3,000;0,433;0,400;0;0,000;0,000;0,000;0,000;1,000
682;Set 1\Pat682.rcp;0;0;115;1;0;115;1;0;115;1;0;113;157;30;1,100;0,768;0,690;0,750;0,077;0,752;0,417;4;0,750;3,000;0,607;0,400;0;0,000;0,000;0,000;0,000;1,000
683;Set 1\Pat683.rcp;0;0;111;CPM;0;111;1;0;111;1;0;111;166;30;1,267;0,763;0,690;0,650;0,000;0,679;0,422;4;0,750;3,000;0,531;0,400;0;0,000;0,000;0,000;0,000;1,000
684;Set 1\Pat684.rcp;0;0;125;1;0;125;1;0;125;1;0;117;154;30;1,200;0,834;0,690;0,700;0,000;0,567;0,283;4;0,750;3,000;0,700;0,400;0;0,000;0,000;0,000;0,000;1,000
685;Set 1\Pat685.rcp;0;0;127;CPM;0;127;1;0;127;1;0;127;186;30;0,900;0,662;0,690;0,800;0,000;0,053;0,617;4;0,750;3,000;0,294;0,400;0;0,000;0,000;0,000;0,000;1,000
686;Set 1\Pat686.rcp;0;0;121;1;0;121;1;0;121;1;0;119;168;30;0,900;0,621;0,690;0,700;0,000;0,632;0,728;4;0,750;3,000;0,375;0,400;0;0,000;0,000;0,000;0,000;1,000
687;Set 1\Pat687.rcp;0;0;114;1;0;114;1;0;114;1;0;113;152;30;0,900;0,630;0,690;0,700;0,000;1,000;0,700;4;0,750;3,000;0,383;0,400;0;0,000;0,000;0,000;0,000;1,000
688;Set 1\Pat688.rcp;0;0;130;1;0;130;1;0;130;1;0;128;178;30;1,367;0,922;0,690;0,600;0,182;0,858;0,117;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
689;Set 1\Pat689.rcp;0;0;100;CPM;0;100;1;0;100;1;0;100;132;30;1,100;0,724;0,690;0,650;0,000;0,588;0,483;4;0,750;3,000;0,375;0,400;0;0,000;0,000;0,000;0,000;1,000
690;Set 1\Pat690.rcp;0;0;107;1;0;107;1;0;107;1;0;106;138;30;1,267;0,926;0,690;0,650;0,000;0,889;0,100;4;0,750;3,000;0,335;0,400;0;0,000;0,000;0,000;0,000;1,000
691;Set 1\Pat691.rcp;0;0;116;CPM;0;116;1;0;116;1;0;116;178;30;0,833;0,540;0,690;0,800;0,000;1,000;0,917;4;0,750;3,000;0,325;0,400;0;0,000;0,000;0,000;0,000;1,000
692;Set 1\Pat692.rcp;0;0;93;CPM;0;93;1;0;93;1;0;93;134;30;1,333;0,892;0,690;0,650;0,091;0,833;0,172;4;0,750;3,000;0,596;0,400;0;0,000;0,000;0,000;0,000;1,000
693;Set 1\Pat693.rcp;0;0;144;1;0;144;1;0;144;1;0;134;198;30;1,133;0,777;0,690;0,700;0,000;0,695;0,339;4;0,750;3,000;0,515;0,400;0;0,000;0,000;0,000;0,000;1,000
694;Set 1\Pat694.rcp;0;0;113;CPM;0;113;1;0;113;1;0;113;151;30;0,833;0,577;0,690;0,750;0,000;1,000;0,828;4;0,750;3,000;0,453;0,400;0;0,000;0,000;0,000;0,000;1,000
695;Set 1\Pat695.rcp;0;0;139;1;0;139;1;0;139;1;0;138;189;30;1,367;0,878;0,690;0,800;0,000;0,877;0,178;4;0,750;3,000;0,296;0,400;0;0,000;0,000;0,000;0,000;1,000
696;Set 1\Pat696.rcp;0;0;112;1;0;112;1;0;112;1;0;106;147;30;1,067;0,848;0,690;0,700;0,000;0,811;0,256;4;0,750;3,000;0,474;0,400;0;0,000;0,000;0,000;0,000;1,000
697;Set 1\Pat697.rcp;0;0;131;1;0;131;1;0;131;1;0;125;174;30;0,967;0,708;0,690;0,650;0,000;1,000;0,511;4;0,750;3,000;0,380;0,400;0;0,000;0,000;0,000;0,000;1,000
698;Set 1\Pat698.rcp;0;0;139;CPM;0;139;1;0;139;1;0;139;176;30;1,067;0,726;0,690;0,700;0,000;0,495;0,494;4;0,750;3,000;0,600;0,400;0;0,000;0,000;0,000;0,000;1,000
699;Set 1\Pat699.rcp;0;0;135;1;0;135;1;0;135;1;0;123;164;30;1,267;0,867;0,690;0,700;0,000;0,789;0,200;4;0,750;3,000;0,418;0,400;0;0,000;0,000;0,000;0,000;1,000
700;Set 1\Pat700.rcp;0;0;113;1;0;113;1;0;113;1;0;110;153;30;1,000;0,717;0,690;0,750;0,000;0,553;0,506;4;0,750;3,000;0,418;0,400;0;0,000;0,000;0,000;0,000;1,000
701;Set 1\Pat701.rcp;0;0;141;1;0;141;1;0;141;1;0;139;183;30;1,167;0,874;0,793;0,783;0,000;0,652;0,312;4;0,750;3,000;0,542;0,400;0;0,000;0,000;0,000;0,000;1,000
702;Set 1\Pat702.rcp;0;0;153;1;0;153;1;0;153;1;0;151;186;30;1,033;0,837;0,793;0,826;0,000;0,659;0,428;4;0,750;3,000;0,950;0,400;0;0,000;0,000;0,000;0,000;1,000
703;Set 1\Pat703.rcp;0;0;120;CPM;0;120;1;0;120;1;0;120;141;30;0,867;0,729;0,793;0,913;0,000;0,682;0,754;4;0,750;3,000;0,481;0,400;0;0,000;0,000;0,000;0,000;1,000
704;Set 1\Pat704.rcp;0;0;147;CPM;0;147;1;0;147;1;0;147;176;30;0,833;0,680;0,793;0,913;0,000;1,000;0,906;4;0,750;3,000;0,394;0,400;0;0,000;0,000;0,000;0,000;1,000
705;Set 1\Pat705.rcp;0;0;135;1;0;135;1;0;135;1;0;119;153;30;1,167;0,972;0,793;0,826;0,167;0,955;0,043;4;0,750;3,000;0,690;0,400;0;0,000;0,000;0,000;0,000;1,000
706;Set 1\Pat706.rcp;0;0;113;CPM;0;113;1;0;113;1;0;113;149;30;1,033;0,777;0,793;0,826;0,000;0,205;0,601;4;0,750;3,000;0,622;0,400;0;0,000;0,000;0,000;0,000;1,000
707;Set 1\Pat707.rcp;0;0;112;CPM;0;112;1;0;112;1;0;112;140;30;1,300;0,920;0,793;0,826;0,000;0,827;0,167;4;0,750;3,000;0,696;0,400;0;0,000;0,000;0,000;0,000;1,000
708;Set 1\Pat708.rcp;0;0;134;1;0;134;1;0;134;1;0;133;165;30;0,967;0,816;0,793;0,783;0,000;0,727;0,493;4;0,750;3,000;0,732;0,400;0;0,000;0,000;0,000;0,000;1,000
709;Set 1\Pat709.rcp;0;0;148;CPM;0;148;1;0;148;1;0;148;188;30;1,100;0,814;0,793;0,783;0,250;0,830;0,486;4;0,750;3,000;0,625;0,400;0;0,000;0,000;0,000;0,000;1,000
710;Set 1\Pat710.rcp;0;0;142;CPM;0;142;1;0;142;1;0;142;165;30;1,000;0,759;0,793;0,783;0,000;0,227;0,645;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
711;Set 1\Pat711.rcp;0;0;132;CPM;0;132;1;0;132;1;0;132;151;30;0,933;0,749;0,793;0,783;0,000;1,000;0,688;4;0,750;3,000;0,875;0,400;0;0,000;0,000;0,000;0,000;1,000
712;Set 1\Pat712.rcp;0;0;125;1;0;125;1;0;125;1;0;123;160;30;1,133;0,936;0,793;0,870;0,000;0,851;0,152;4;0,750;3,000;0,455;0,400;0;0,000;0,000;0,000;0,000;1,000
713;Set 1\Pat713.rcp;0;0;151;1;0;151;1;0;151;1;0;149;169;30;1,167;0,915;0,793;0,870;0,111;0,886;0,174;4;0,750;3,000;0,321;0,400;0;0,000;0,000;0,000;0,000;1,000
714;Set 1\Pat714.rcp;0;0;152;1;0;152;1;0;152;1;0;149;179;30;1,200;0,885;0,793;0,826;0,250;0,844;0,283;4;0,750;3,000;0,563;0,400;0;0,000;0,000;0,000;0,000;1,000
715;Set 1\Pat715.rcp;0;0;133;1;0;133;1;0;133;1;0;129;165;30;1,000;0,775;0,793;0,826;0,000;0,500;0,616;4;0,750;3,000;0,542;0,400;0;0,000;0,000;0,000;0,000;1,000
716;Set 1\Pat716.rcp;0;0;134;1;0;134;1;0;134;1;0;130;160;30;1,033;0,832;0,793;0,783;0,000;0,455;0,428;4;0,750;3,000;0,588;0,400;0;0,000;0,000;0,000;0,000;1,000
717;Set 1\Pat717.rcp;0;0;133;CPM;0;133;1;0;133;1;0;133;163;30;0,933;0,807;0,793;0,783;0,000;1,000;0,507;4;0,750;3,000;0,683;0,400;0;0,000;0,000;0,000;0,000;1,000
718;Set 1\Pat718.rcp;0;0;126;1;0;126;1;0;126;1;0;124;156;30;0,967;0,772;0,793;0,783;0,000;0,409;0,616;4;0,750;3,000;0,708;0,400;0;0,000;0,000;0,000;0,000;1,000
719;Set 1\Pat719.rcp;0;0;134;1;0;134;1;0;134;1;0;125;162;30;1,233;0,963;0,793;0,783;0,000;0,932;0,072;4;0,750;3,000;0,338;0,400;0;0,000;0,000;0,000;0,000;1,000
